abiogénesis abiogénesis NCFN000
acantocitosis acantocitosis NCFN000
acantosis acantosis NCFN000
acetolisis acetolisis NCFN000
acidosis acidosis NCFN000
acidólisis acidólisis NCFN000
acilglicerol acilglicerol NCFN000
acinesis acinesis NCFN000
acrópolis acrópolis NCFN000
actinomicosis actinomicosis NCFN000
adenitis adenitis NCFN000
adenohipófisis adenohipófisis NCFN000
adenoiditis adenoiditis NCFN000
adiposis adiposis NCFN000
aerobiosis aerobiosis NCFN000
aerotitis aerotitis NCFN000
aftosis aftosis NCFN000
aféresis aféresis NCFN000
agonisis agonisis NCFN000
agranulocitosis agranulocitosis NCFN000
agujetas agujetas NCFN000
agénesis agénesis NCFN000
alcalosis alcalosis NCFN000
alcohólisis alcohólisis NCFN000
aloiogénesis aloiogénesis NCFN000
alomórfosis alomórfosis NCFN000
aluminosis aluminosis NCFN000
alveolitis alveolitis NCFN000
alveólisis alveólisis NCFN000
amaurosis amaurosis NCFN000
amebiasis amebiasis NCFN000
ameiosis ameiosis NCFN000
amelogénesis amelogénesis NCFN000
amigdalitis amigdalitis NCFN000
amiloidosis amiloidosis NCFN000
amilólisis amilólisis NCFN000
amitosis amitosis NCFN000
amniocentesis amniocentesis NCFN000
amonólisis amonólisis NCFN000
anadiplosis anadiplosis NCFN000
anaerobiosis anaerobiosis NCFN000
anaforesis anaforesis NCFN000
anamnesis anamnesis NCFN000
anamorfosis anamorfosis NCFN000
anaptixis anaptixis NCFN000
anastomosis anastomosis NCFN000
andas andas NCFN000
androgénesis androgénesis NCFN000
anexitis anexitis NCFN000
anfiartrosis anfiartrosis NCFN000
angeitis angeitis NCFN000
angiomatosis angiomatosis NCFN000
anhidrosis anhidrosis NCFN000
anisocitosis anisocitosis NCFN000
anquilosis anquilosis NCFN000
antibiosis antibiosis NCFN000
anticresis anticresis NCFN000
antracoanálisis antracoanálisis NCFN000
antracosis antracosis NCFN000
antífrasis antífrasis NCFN000
antítesis antítesis NCFN000
aortitis aortitis NCFN000
apendicitis apendicitis NCFN000
apocatástasis apocatástasis NCFN000
aponeurosis aponeurosis NCFN000
apoptosis apoptosis NCFN000
apoteosis apoteosis NCFN000
apódosis apódosis NCFN000
apófisis apófisis NCFN000
aracnoiditis aracnoiditis NCFN000
archidiócesis archidiócesis NCFN000
arriboflavinosis arriboflavinosis NCFN000
arterioesclerosis arterioesclerosis NCFN000
arteriosclerosis arteriosclerosis NCFN000
arteritis arteritis NCFN000
artritis artritis NCFN000
artrosis artrosis NCFN000
ascariasis ascariasis NCFN000
ascesis ascesis NCFN000
ascitis ascitis NCFN000
aspergilosis aspergilosis NCFN000
aterosclerosis aterosclerosis NCFN000
atetosis atetosis NCFN000
aticitis aticitis NCFN000
atm atmósfera NCFN000
atmólisis atmólisis NCFN000
audioprótesis audioprótesis NCFN000
autocatálisis autocatálisis NCFN000
autocitólisis autocitólisis NCFN000
autohemólisis autohemólisis NCFN000
autorradiólisis autorradiólisis NCFN000
autólisis autólisis NCFN000
avitaminosis avitaminosis NCFN000
bacilosis bacilosis NCFN000
bacteriosis bacteriosis NCFN000
bacteriostasis bacteriostasis NCFN000
bacteriólisis bacteriólisis NCFN000
bacterióstasis bacterióstasis NCFN000
balanitis balanitis NCFN000
barotitis barotitis NCFN000
bartonelosis bartonelosis NCFN000
bilis bilis NCFN000
biocenosis biocenosis NCFN000
biofacies biofacies NCFN000
biogeocenosis biogeocenosis NCFN000
biogénesis biogénesis NCFN000
biosíntesis biosíntesis NCFN000
blastomicosis blastomicosis NCFN000
blefaritis blefaritis NCFN000
blefaroconjuntivitis blefaroconjuntivitis NCFN000
blefarodiastasis blefarodiastasis NCFN000
blefarofimosis blefarofimosis NCFN000
blefaroptosis blefaroptosis NCFN000
bramuras bramuras NCFN000
braquimeiosis braquimeiosis NCFN000
bronquiolitis bronquiolitis NCFN000
bronquitis bronquitis NCFN000
brucelosis brucelosis NCFN000
bucoglosofaringitis bucoglosofaringitis NCFN000
cal caloría NCFN000
calcicosis calcicosis NCFN000
calcinosis calcinosis NCFN000
calculosis calculosis NCFN000
candidiasis candidiasis NCFN000
capsulitis capsulitis NCFN000
carbuncosis carbuncosis NCFN000
cardio cardiología NCFN000
carditis carditis NCFN000
caries caries NCFN000
cariocinesis cariocinesis NCFN000
cariogénesis cariogénesis NCFN000
carioquinesis carioquinesis NCFN000
cariólisis cariólisis NCFN000
caseosis caseosis NCFN000
catabiosis catabiosis NCFN000
catacresis catacresis NCFN000
cataforesis cataforesis NCFN000
catagénesis catagénesis NCFN000
catarsis catarsis NCFN000
catequesis catequesis NCFN000
catálisis catálisis NCFN000
catástasis catástasis NCFN000
catéresis catéresis NCFN000
cefalitis cefalitis NCFN000
celulitis celulitis NCFN000
cementitis cementitis NCFN000
cementogénesis cementogénesis NCFN000
cementoperiostitis cementoperiostitis NCFN000
cementosis cementosis NCFN000
cementostosis cementostosis NCFN000
ceruminosis ceruminosis NCFN000
cetoacidosis cetoacidosis NCFN000
cetogénesis cetogénesis NCFN000
cetosis cetosis NCFN000
cianosis cianosis NCFN000
ciclitis ciclitis NCFN000
ciclocoroiditis ciclocoroiditis NCFN000
ciclodiálisis ciclodiálisis NCFN000
cicloelectrólisis cicloelectrólisis NCFN000
ciclogénesis ciclogénesis NCFN000
ciclolisis ciclolisis NCFN000
ciclomorfosis ciclomorfosis NCFN000
cicloqueratitis cicloqueratitis NCFN000
ciclosis ciclosis NCFN000
cifosis cifosis NCFN000
cihuapipiltin cihuapipiltin NCFN000
cinesis cinesis NCFN000
cinetosis cinetosis NCFN000
cirrosis cirrosis NCFN000
cisticercosis cisticercosis NCFN000
cistitis cistitis NCFN000
citocinesis citocinesis NCFN000
citodiéresis citodiéresis NCFN000
citoféresis citoféresis NCFN000
citogénesis citogénesis NCFN000
citolisis citolisis NCFN000
citólisis citólisis NCFN000
clisis clisis NCFN000
clorosis clorosis NCFN000
coccidiosis coccidiosis NCFN000
cofosis cofosis NCFN000
colagenosis colagenosis NCFN000
colapiscis colapiscis NCFN000
colecistitis colecistitis NCFN000
colepoyesis colepoyesis NCFN000
colibacilosis colibacilosis NCFN000
colitis colitis NCFN000
colpitis colpitis NCFN000
condritis condritis NCFN000
conjuntivitis conjuntivitis NCFN000
contrainmunoelectroforesis contrainmunoelectroforesis NCFN000
corditis corditis NCFN000
corectomediálisis corectomediálisis NCFN000
corediálisis corediálisis NCFN000
coremorfosis coremorfosis NCFN000
coriomeningitis coriomeningitis NCFN000
coroiditis coroiditis NCFN000
coroidociclitis coroidociclitis NCFN000
coroidoiritis coroidoiritis NCFN000
coroidorretinitis coroidorretinitis NCFN000
coronis coronis NCFN000
corélisis corélisis NCFN000
crasis crasis NCFN000
craurosis craurosis NCFN000
crisis crisis NCFN000
cristalitis cristalitis NCFN000
cuperosis cuperosis NCFN000
cupulolitiasis cupulolitiasis NCFN000
curtosis curtosis NCFN000
cárites cárites NCFN000
dacrioadenitis dacrioadenitis NCFN000
dacriocanaliculitis dacriocanaliculitis NCFN000
dacriocistitis dacriocistitis NCFN000
dacriocistoptosis dacriocistoptosis NCFN000
dacriocistostenosis dacriocistostenosis NCFN000
dacriolitiasis dacriolitiasis NCFN000
dacriopiosis dacriopiosis NCFN000
dacriosolenitis dacriosolenitis NCFN000
dactilólisis dactilólisis NCFN000
deixis deixis NCFN000
dentinitis dentinitis NCFN000
dentinogénesis dentinogénesis NCFN000
dermatitis dermatitis NCFN000
dermatosis dermatosis NCFN000
dermitis dermitis NCFN000
descemetitis descemetitis NCFN000
desinapsis desinapsis NCFN000
despavesaderas despavesaderas NCFN000
despinzas despinzas NCFN000
diabetes diabetes NCFN000
diabetis diabetis NCFN000
diacinesis diacinesis NCFN000
diacínesis diacínesis NCFN000
diaforesis diaforesis NCFN000
diagnosis diagnosis NCFN000
diagénesis diagénesis NCFN000
diapedesis diapedesis NCFN000
diapédesis diapédesis NCFN000
diartrosis diartrosis NCFN000
diastasis diastasis NCFN000
dictiocinesis dictiocinesis NCFN000
diesis diesis NCFN000
dimisorias dimisorias NCFN000
disbacteriosis disbacteriosis NCFN000
diseconomías diseconomías NCFN000
diseritropoyesis diseritropoyesis NCFN000
disgénesis disgénesis NCFN000
disostosis disostosis NCFN000
disqueratosis disqueratosis NCFN000
distiquiasis distiquiasis NCFN000
distomiasis distomiasis NCFN000
diuresis diuresis NCFN000
diáfisis diáfisis NCFN000
diálisis diálisis NCFN000
diátesis diátesis NCFN000
